URL,Title,# of Guest Reviews,Zip Code,List Price
https://www.rover.com/members/kaitlin-d-nolibs-based-experienced-pet-owner/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Kaitlin D.,2,19122,$30 per night
https://www.rover.com/members/meghan-b-fishtown-doggie-daycare/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Meghan B.,,19123,$30 per night
https://www.rover.com/members/latoya-s-paws-r-us/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Latoya S.,2,19146,$25 per night
https://www.rover.com/members/heather-d-pets-love-me/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Heather D.,9,19148,$30 per night
https://www.rover.com/members/rachel-g-roverrachel-loving-dog-care/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Rachel G.,1,19106,$25 per night
https://www.rover.com/members/robyn-m-a-home-away-from-home/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Robyn M.,,19146,$25 per night
https://www.rover.com/members/annyah-h-annyahs-pet-care/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Annyah H.,2,19130,$27 per night
https://www.rover.com/members/shelley-o-responsible-loving-dog-sitter/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Shelley O.,8,19107,$35 per night
https://www.rover.com/members/rebecca-c-ill-take-care-of-your-best-friend/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Rebecca C.,3,19106,$30 per night
https://www.rover.com/members/eleni-c-daily-walks-cuddles/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Eleni C.,15,19103,$35 per night
https://www.rover.com/members/lovey-b-dog-loving-family-at-univ-city/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,LOVEY B.,10,19104,$25 per night
https://www.rover.com/members/megan-c-fishtown-dog-sitters/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Megan C.,,19125,$25 per night
https://www.rover.com/members/amy-s-i-am-the-2nd-dog-whisperer/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Amy S.,,19148,$27 per night
https://www.rover.com/members/walter-s-lifelong-pet-lover/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Walter S.,4,19148,$30 per night
https://www.rover.com/members/callie-d-dog-lover-for-hire/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Callie D.,5,19121,$25 per night
https://www.rover.com/members/justin-g-south-philly-dog-sitter/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Justin G.,4,19145,$35 per night
https://www.rover.com/members/adam-w-experienced-patient-caring/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Adam W.,21,19148,$49 per night
https://www.rover.com/members/alan-l-south-philly-sitters/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Alan L.,23,19148,$37 per night
https://www.rover.com/members/kira-h-cozy-home-away-from-home/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Kira H.,6,19130,$30 per night
https://www.rover.com/members/emily-o-your-fur-babies-are-my-own/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Emily O.,12,19106,$38 per night
https://www.rover.com/members/diana-r-a-loving-home-away-from-home-for-your-pup/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Diana R.,12,19103,$30 per night
https://www.rover.com/members/edwin-r-fun-attentive-loves-dogs/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Edwin R.,5,19107,$38 per night
https://www.rover.com/members/sara-b-loving-home-away-from-home/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Sara B.,,19130,$35 per night
https://www.rover.com/members/marilyn-m-pup-heaven-with-loving-couple/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Marilyn M.,6,19107,$40 per night
https://www.rover.com/members/brandon-s-experienced-dog-sitterwalker/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Brandon S.,2,19147,$25 per night
https://www.rover.com/members/frank-b-dog-lover-in-philadelphia/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Frank B.,,19121,$27 per night
https://www.rover.com/members/vicky-a-lovedogspet-friendly-aptdogpark/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Vicky A.,,19130,$20 per night
https://www.rover.com/members/ana-k-loving-sitter-for-all-pups/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Ana K.,7,19130,$30 per night
https://www.rover.com/members/joe-n-doggie-penthouse-in-center-city/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Joe N.,,19107,$28 per night
https://www.rover.com/members/becky-d-home-away-from-home/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Becky D.,3,19123,$20 per night
https://www.rover.com/members/ben-g-here-for-your-fuzzy-friend/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Ben G.,,19121,$25 per night
https://www.rover.com/members/trix-m-dedicated-dog-lover/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Trix M.,2,19148,$30 per night
https://www.rover.com/members/dana-r-home-away-from-home-in-philadelphia/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Dana R.,30,19104,$40 per night
https://www.rover.com/members/ekaterina-m-ideal-location-for-your-dog/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Ekaterina M.,4,94116,$30 per night
https://www.rover.com/members/sam-c-college-kids-cant-have-dogs/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Sam C.,4,19104,$25 per night
https://www.rover.com/members/rebecca-f-animal-lover-in-elkins-park/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Rebecca F.,4,19121,$35 per night
https://www.rover.com/members/bri-w-puppy-lover-extensive-experience/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Bri W.,8,19121,$25 per night
https://www.rover.com/members/daniel-l-ur-dog-is-in-good-dog-loving-hands/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Daniel L.,2,19130,$40 per night
https://www.rover.com/members/betty-b-center-city-walks-and-cuddles/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Betty B.,,19106,$27 per night
https://www.rover.com/members/carly-d-the-more-the-merrier/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Carly D.,,19145,$28 per night
https://www.rover.com/members/matthew-m-it-will-be-an-honor-for-me-to-care-for-your-pets/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Matthew M.,45,19146,$38 per night
https://www.rover.com/members/lauryn-b-old-cityqueen-village-sitter/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Lauryn B.,16,19106,$35 per night
https://www.rover.com/members/emily-s-my-home-is-your-pups-home/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Emily S.,,19122,$40 per night
https://www.rover.com/members/angela-k-center-city-dog-walking-and-sitting/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Angela K.,,19147,$30 per night
https://www.rover.com/members/courtney-c-must-love-dogs/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Courtney C.,11,19106,$35 per night
https://www.rover.com/members/corina-g-loving-dogsitter-by-rittenhouse-sq/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Corina G.,,19103,$20 per night
https://www.rover.com/members/katie-b-my-home-is-your-dogs-home-too/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Katie B.,7,19146,$45 per night
https://www.rover.com/members/brittany-p-puppylove-dog-walking-and-pet-sitting/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Brittany P.,3,19103,$40 per night
https://www.rover.com/members/tyler-d-dog-loving-house-in-south-philly/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Tyler D.,,19147,$30 per night
https://www.rover.com/members/naomi-s-in-philadelphia/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Naomi S.,2,19103,$35 per night
https://www.rover.com/members/brian-b-experienced-dog-sitter/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Brian B.,,19125,$30 per night
https://www.rover.com/members/julia-a-big-house-in-port-richmond/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Julia A.,9,19125,$30 per night
https://www.rover.com/members/sara-z-your-loved-ones-will-love-us/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Sara Z.,6,19133,$23 per night
https://www.rover.com/members/claire-d-the-care-your-dog-deserves/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Claire D.,12,19104,$40 per night
https://www.rover.com/members/sabrina-g-doggy-vacation/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Sabrina G.,6,19148,$30 per night
https://www.rover.com/members/judith-n-my-home-will-be-ur-dogs-2nd-home/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Judith N.,12,19121,$35 per night
https://www.rover.com/members/madeline-l-south-philly-puppy-paradise/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Madeline L.,8,19148,$27 per night
https://www.rover.com/members/samantha-o-loving-vacation-home-for-your-dog/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Samantha O.,2,19130,$30 per night
https://www.rover.com/members/andrea-c-fun-and-loving-dog-sitter/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Andrea C.,,19130,$40 per night
https://www.rover.com/members/stacie-h-city-streets-and-neighborhood-parks/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Stacie H.,,19146,$38 per night
https://www.rover.com/members/michael-c-fairmount-family-for-your-dog/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Michael C.,,19130,$30 per night
https://www.rover.com/members/nicole-a-dog-lovers-ready-to-doggysit/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Nicole A.,,19103,$40 per night
https://www.rover.com/members/mike-b-girard-college-fairmount-pet-sitting/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Mike B.,9,19121,$50 per night
https://www.rover.com/members/tunc-a-let-us-shower-your-dog-with-attention/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Tunç A.,10,19147,$40 per night
https://www.rover.com/members/lisa-b-active-dog-lover/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Lisa B.,,19147,$28 per night
https://www.rover.com/members/mike-a-experienced-loving-foster-volunteers-available/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Mike A.,12,19146,$50 per night
https://www.rover.com/members/samantha-m-pup-housing/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Samantha M.,,19123,$28 per night
https://www.rover.com/members/rachele-v-pet-sitting-for-city-dogs/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Rachele V.,,19103,$35 per night
https://www.rover.com/members/rebecca-w-must-love-dogs/?centerlat=39.952340&service=home&maxlng=-75.1184713965&minlng=-75.2091086035&centerlng=-75.163790&apt=False&maxprice=100&zoomlevel=12&minlat=39.9070213965&maxlat=39.9976586035&hs=False&promoted=False&per_page=20&minprice=10&type=homes&refer=search,Rebecca W.,4,19130,$25 per night
